ExportedOn
7/19/2022 2:51:06 PM

SampleClass,AgencyCode,StationNumber,RiverSubBasinCode,StationType,StationNameDescription,StationComment,LatititudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCodeDescription,TotalSampleCount,EarliestSample,PriorTo1970,During1970_79,During1980_89,During1990_99,During2000_2009,During2010_2019,MostRecentSampleDate,Inorganics_ions_physicals_nutrients_bacteria,Metals,Pesticides,Organics_No_Pesticides
A,211,AB05CD0590,05CD,0 (RIVER OR STREAM),HAYNES CREEK TRIBUTARY NORTH SITE 7.3 MILES SOUTH OF CLIVE(T2),CAESA PROJECT,52.35694,-113.45806,0 (WATER),83,21-Feb-1995,0,0,0,83,0,0,02-May-1997,39,0,4,0
A,211,AB05CD0600,05CD,0 (RIVER OR STREAM),HAYNES CREEK MAINSTEM SITE AT FEDERAL GAUGE (M6),CAESA PROJECT,52.33167,-113.36222,0 (WATER),316,23-Mar-1993,0,0,0,209,107,0,25-Jun-2008,298,0,89,0
A,209,AB05CD0600,05CD,0 (RIVER OR STREAM),HAYNES CREEK MAINSTEM SITE AT FEDERAL GAUGE (M6),CAESA PROJECT,52.33167,-113.36222,0 (WATER),3,21-May-1998,0,0,0,3,0,0,17-Aug-1998,,,,
A,211,AB05CD0610,05CD,0 (RIVER OR STREAM),HAYNES CREEK MAINSTEM-D\S OF FEEDLOT AT ROAD CULVERT 0.3 MILES WEST OF HWY 601 (M7),CAESA PROJECT,52.32472,-113.26639,0 (WATER),78,23-Mar-1993,0,0,0,78,0,0,23-May-1996,62,0,0,0
A,211,AB05CD0620,05CD,0 (RIVER OR STREAM),HAYNES CREEK CATTLE WINTERING SITE DRAINAGE FROM FEEDLOT ALONG ROAD NEAR CAESA M7 SITE 0.3 MILES WEST OF HWY 11,CAESA PROJECT,52.32472,-113.26639,0 (WATER),4,17-Mar-1996,0,0,0,4,0,0,06-Apr-1996,4,0,0,0
A,211,AB05CD0630,05CD,0 (RIVER OR STREAM),RED DEER RIVER 1.5 KM. U/S OF HAYNES CONFLUENCE,,52.30278,-113.26056,0 (WATER),27,21-Mar-1995,0,0,0,27,0,0,01-Oct-1996,22,0,4,0
A,211,AB05CD0640,05FA,1 (LAKE),UNNAMED POND SMALL POND NORTH WEST OF WINDSOR LAKE(H512S1),,52.59833,-113.09972,0 (WATER),4,18-Jul-1995,0,0,0,4,0,0,26-Sep-1996,4,0,0,0
A,211,AB05CD0660,05CD,1 (LAKE),GADSBY LAKE 5 KM SOUTH AND 5 KM WEST OF HWY 822 AND HWY 605 JCT,,52.53865,-113.23443,0 (WATER),17,17-Aug-1995,0,0,0,17,0,0,26-Sep-1996,12,0,0,0
A,211,AB05CD0665,05CD,1 (LAKE),GADSBY LAKE PROFILE,"5KM SOUTH,5 KM WEST OF HWY 822 & 605 JUNCTION",52.53865,-113.23443,0 (WATER),13,15-Jul-1996,0,0,0,13,0,0,26-Sep-1996,10,0,0,0
A,211,AB05CD0670,05CD,1 (LAKE),UNNAMED LAKE SOUTH OF GADSBY (H515S1),,52.52028,-113.21861,0 (WATER),7,05-Jul-1995,0,0,0,7,0,0,19-Sep-1996,7,0,1,0
A,211,AB05CD0680,05CD,1 (LAKE),UNNAMED POND ON NORTHEAST CORNER OF HWY 11 AND RR 24-5(H515S2),,52.28889,-113.40694,0 (WATER),4,17-Jul-1995,0,0,0,4,0,0,17-Sep-1996,4,0,0,0
A,211,AB05CD0690,05CD,1 (LAKE),"UNNAMED POND ON HAYNES CREEK ROAD,NORTH OF HWY 11 ON WEST SIDE OF ROAD (H515S3)",,52.29194,-113.38528,0 (WATER),4,17-Jul-1995,0,0,0,4,0,0,17-Sep-1996,4,0,0,0
A,211,AB05CD0700,05CD,1 (LAKE),FOXALL SOUTH-5 KM WEST AND 1 KM SOUTH OF HWY 835 AND 595 JUNCTION,,52.20111,-112.94250,0 (WATER),4,24-Jul-1995,0,0,0,4,0,0,19-Sep-1996,4,0,0,0
A,211,AB05CD0710,05CD,1 (LAKE),UNNAMED POND ON HWY 594 EAST OF FOXALL LAKE(H537S1),,52.20111,-112.82139,0 (WATER),4,24-Jul-1995,0,0,0,4,0,0,19-Sep-1996,4,0,0,0
A,211,AB05CD0740,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) EAST OF NARROWS SURFACE GRAB,,52.45361,-113.04639,0 (WATER),3,17-Jun-1992,0,0,0,3,0,0,13-Aug-1992,3,0,0,0
A,211,AB05CD0750,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) WEST OF NARROWS SURFACE GRAB,,52.45361,-113.06083,0 (WATER),3,17-Jun-1992,0,0,0,3,0,0,13-Aug-1992,3,0,0,0
A,211,AB05CD0760,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) MAIN BAY NORTH CENTRE PROFILE,,52.51667,-113.87500,0 (WATER),8,25-Jan-1993,0,0,0,8,0,0,09-Feb-1993,8,0,0,0
A,211,AB05CD0770,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) D.N. GALLUP SITE 1,,52.48139,-112.83333,0 (WATER),193,18-Oct-1972,0,193,0,0,0,0,15-Aug-1974,105,0,0,0
A,211,AB05CD0780,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) AT ROCHON SANDS,,52.46667,-112.88333,0 (WATER),13,30-Dec-1969,1,12,0,0,0,0,11-Mar-1975,13,0,0,0
A,211,AB05CD0790,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) NORTH EAST CORNER,,52.51806,-112.52083,0 (WATER),2,14-Aug-1972,0,2,0,0,0,0,22-Aug-1972,2,0,0,0
A,211,AB05CD0800,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) HINDLEG BAY PROFILE,,52.45528,-113.03111,0 (WATER),6,13-Aug-1992,0,0,0,6,0,0,02-Mar-1993,6,0,0,0
A,211,AB05CD0820,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) PARLBY BAY PROFILE,,52.45528,-113.07028,0 (WATER),119,13-Aug-1992,0,0,0,72,47,0,25-Sep-2007,78,0,0,0
A,211,AB05CD0830,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) FORELEG BAY SOUTH PROFILE,,52.50167,-112.94056,0 (WATER),4,25-Jan-1993,0,0,0,4,0,0,09-Feb-1993,4,0,0,0
A,211,AB05CD0840,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) PARLBY BAY,,52.45528,-113.07028,0 (WATER),45,24-May-1995,0,0,0,29,16,0,25-Sep-2007,45,0,0,0
A,211,AB05CD0850,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) 80% MAIN BAY AND 20% SECONDARY BAY COMPOSITE,,52.48333,-112.86667,0 (WATER),9,05-May-1983,0,0,9,0,0,0,28-Sep-1983,9,0,0,0
A,211,AB05CD0860,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) SECONDARY BAY COMPOSITE,,52.45000,-112.95000,0 (WATER),70,14-May-1985,0,0,15,37,18,0,03-Oct-2007,68,0,3,0
A,211,AB05CD0870,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) MAIN BAY,"1980-samples entered under diff times were 5 diff sampling points, mid-depth",52.48333,-112.86667,0 (WATER),66,17-Oct-1980,0,0,66,0,0,0,27-Sep-1983,65,3,0,0
A,211,AB05CD0880,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) SECONDARY BAY,"1980-samples entered under diff times were 5 diff sampling points, mid-depth",52.45000,-112.95000,0 (WATER),75,17-Oct-1980,0,0,69,6,0,0,02-Mar-1993,73,3,0,0
A,211,AB05CD0890,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) NARROWS,"1980-samples entered under diff times were 5 diff sampling points, mid-depth",52.45000,-113.05000,0 (WATER),74,09-Oct-1980,0,0,74,0,0,0,29-Sep-1983,70,6,0,0
A,211,AB05CD0900,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) (NO DESCRIP),,52.45722,-113.06944,0 (WATER),31,22-Mar-1981,0,0,31,0,0,0,03-Aug-1986,30,1,0,0
A,211,AB05CD0910,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) BASHAW BAY,,52.55000,-112.98333,0 (WATER),3,24-Oct-1980,0,0,3,0,0,0,28-Jan-1983,3,0,0,0
A,211,AB05CD0920,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) ROCKLAND BAY,,52.56667,-112.80000,0 (WATER),5,24-Oct-1980,0,0,2,3,0,0,09-Sep-1993,5,0,0,0
A,211,AB05CD0930,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) SLOUGH NEAR ROCKLAND BAY,,52.55000,-112.78333,0 (WATER),2,24-Oct-1980,0,0,2,0,0,0,09-Sep-1981,2,0,0,0
A,211,AB05CD0940,05CD,1 (LAKE),BUFFALO LAKE BAY SOUTH OF BASHAW BAY,,52.53333,-112.98333,0 (WATER),6,28-Apr-1981,0,0,2,4,0,0,01-Oct-1996,6,0,0,0
A,211,AB05CD0950,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) FORELEG BAY NORTH,,52.51667,-112.96667,0 (WATER),1,09-Sep-1981,0,0,1,0,0,0,09-Sep-1981,1,0,0,0
A,211,AB05CD0960,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) FORLEG BAY SOUTH,,52.50167,-112.94056,0 (WATER),1,09-Sep-1981,0,0,1,0,0,0,09-Sep-1981,1,0,0,0
A,211,AB05CD0990,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) SECONDARY BAY PROFILE,,52.46667,-112.93333,0 (WATER),339,12-Feb-1986,0,0,16,215,108,0,03-Oct-2007,210,1,0,0
A,211,AB05CD1000,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) BOSS HILL,,52.50000,-112.76667,0 (WATER),1,28-Apr-1981,0,0,1,0,0,0,28-Apr-1981,1,0,0,0
A,211,AB05CD1010,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) SECONDARY BAY-SOUTH SHORE,,52.43333,-112.93333,0 (WATER),1,28-Apr-1981,0,0,1,0,0,0,28-Apr-1981,1,0,0,0
A,211,AB05CD1030,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) MAIN BASIN PROFILE AT CENTRE,,52.47335,-112.86478,97 (INVERTEBRATES),23,29-Jul-2014,0,0,0,0,0,23,03-Sep-2019,,,,
A,211,AB05CD1030,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) MAIN BASIN PROFILE AT CENTRE,,52.47335,-112.86478,0 (WATER),892,29-May-1984,0,0,59,425,219,189,03-Sep-2019,683,2,0,0
A,211,AB05CD1040,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) MAIN BASIN COMPOSITE,,52.47335,-112.86478,0 (WATER),106,29-May-1984,0,0,30,40,18,18,03-Sep-2019,97,2,0,0
A,211,AB05CD1050,05CD,1 (LAKE),ALIX LAKE EAST SIDE,,52.33333,-113.16667,0 (WATER),10,29-Jun-1982,0,0,10,0,0,0,28-Oct-1982,10,0,0,0
A,211,AB05CD1060,05CD,1 (LAKE),ALIX LAKE WEST SIDE,,52.35000,-113.25000,0 (WATER),9,29-Jun-1982,0,0,9,0,0,0,28-Oct-1982,9,1,0,0
A,211,AB05CD1070,05CD,1 (LAKE),ALIX LAKE CENTRE COMPOSITE,,52.39048,-113.19853,0 (WATER),64,20-May-1992,0,0,0,31,16,13,22-Sep-2020,64,2,0,0
A,211,AB05CD1080,05CD,1 (LAKE),ALIX LAKE PROFILE,,52.39048,-113.19853,97 (INVERTEBRATES),15,08-Jul-2014,0,0,0,0,0,9,17-Aug-2020,,,,
A,211,AB05CD1080,05CD,1 (LAKE),ALIX LAKE PROFILE,,52.39048,-113.19853,0 (WATER),419,20-May-1992,0,0,0,201,102,92,22-Sep-2020,294,4,0,0
A,211,AB05CD1090,05CD,1 (LAKE),LAKE B SOUTH OF ALIX SURFACE GRAB,BUFFALO LAKE STABILIZATION PROJECT,52.36000,-113.21667,0 (WATER),4,23-Jun-1993,0,0,0,4,0,0,09-Sep-1993,4,0,0,0
A,211,AB05CD1100,05CD,1 (LAKE),LAKE C SOUTH OF ALIX SURFACE GRAB,BUFFALO LAKE STABILIZATION PROJECT,52.35722,-113.20722,0 (WATER),4,23-Jun-1993,0,0,0,4,0,0,09-Sep-1993,4,0,0,0
A,211,AB05CD1120,05CD,1 (LAKE),CHAIN LAKES EAST SIDE,,52.57833,-113.43667,0 (WATER),2,14-Aug-1972,0,2,0,0,0,0,22-Aug-1972,2,0,0,0
A,211,AB05CD1130,05CD,1 (LAKE),GADSBY LAKE EAST END,,52.54611,-113.24250,0 (WATER),2,14-Aug-1972,0,2,0,0,0,0,30-Aug-1972,2,0,0,0
A,211,AB05CD1140,05CD,1 (LAKE),FOXALL LAKE NORTH END,,52.21250,-113.94167,0 (WATER),2,09-Aug-1972,0,2,0,0,0,0,22-Aug-1972,2,0,0,0
A,211,AB05CD1150,05CD,1 (LAKE),MIKWAN LAKE EAST SIDE,,52.10083,-113.19000,0 (WATER),2,03-Aug-1972,0,2,0,0,0,0,16-Aug-1972,2,0,0,0
A,211,AB05CD1160,05CD,1 (LAKE),GOOSEQUILL LAKE NORTH SIDE,,52.07361,-113.17000,0 (WATER),1,16-Aug-1972,0,1,0,0,0,0,16-Aug-1972,1,0,0,0
A,211,AB05CD1170,05CD,1 (LAKE),GOOSEQUILL LAKE WEST SIDE,,52.05556,-113.16167,0 (WATER),2,03-Aug-1972,0,2,0,0,0,0,16-Aug-1972,2,0,0,0
B,201,AB05CD1203,05CD,50 (SURFACE WATER.),JOFFRE CHEMICAL PLANT RIVER WATER JOFFRE CHEMICAL PLANT RIVER WATER,CHEMICAL PLANTS,52.32500,-113.53611,6 (RAW WATER.),124,03-Jun-1989,0,0,32,92,0,0,20-Nov-1991,,,,
A,201,AB05CD1203,05CD,50 (SURFACE WATER.),JOFFRE CHEMICAL PLANT RIVER WATER JOFFRE CHEMICAL PLANT RIVER WATER,CHEMICAL PLANTS,52.32500,-113.53611,22 (TREATED WASTEWATER),1,22-Mar-2002,0,0,0,0,1,0,22-Mar-2002,1,0,1,1
A,211,AB05CD1570,05CD,0 (RIVER OR STREAM),RED DEER RIVER AT BUFFALO DIVERSION PUMPHOUSE,,52.31611,-113.19972,0 (WATER),34,03-Jun-1996,0,0,0,30,4,0,25-Sep-2007,34,0,0,0
A,211,AB05CD1580,05CD,0 (RIVER OR STREAM),ALIX LAKE INFLOW (NO DESCRIP),,52.38417,-113.20250,0 (WATER),23,03-Jun-1996,0,0,0,23,0,0,30-Oct-1997,23,0,0,0
A,211,AB05CD1590,05CD,0 (RIVER OR STREAM),ALIX LAKE OUTFLOW (NO DESCRIP),,52.40250,-113.19639,0 (WATER),20,03-Jun-1996,0,0,0,20,0,0,30-Oct-1997,20,0,0,0
A,211,AB05CD1610,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) BASHAW BAY COMPOSITE,NE CORNER OF BUFFALO LAKE,52.54167,-113.00833,0 (WATER),6,23-May-1996,0,0,0,6,0,0,03-Oct-1996,6,0,0,0
A,211,AB05CD1620,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) BASHAW BAY PROFILE,NE CORNER OF BUFFALO LAKE,52.54167,-113.00833,0 (WATER),21,23-May-1996,0,0,0,21,0,0,03-Oct-1996,12,0,0,0
A,211,AB05CD1630,05CD,4 (POND),BUFFALO LAKE (NEAR BASHAW) OUTLET POND COMPOSITE,Site of proposed control structure - not connected to Buffalo Lake in 1996,52.41389,-113.02222,0 (WATER),1,23-May-1996,0,0,0,1,0,0,23-May-1996,1,0,0,0
A,211,AB05CD1640,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) OUTLET POND PROFILE AT CENTRE,Site of proposed control structure - not connected to Buffalo Lake in 1996,52.41389,-113.02222,0 (WATER),4,23-May-1996,0,0,0,4,0,0,23-May-1996,1,0,0,0
A,211,AB05CD1650,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) OUTLET POND GRAB,Site of proposed control structure - not connected to Buffalo Lake in 1996,52.34306,-113.02500,0 (WATER),5,18-Jun-1996,0,0,0,5,0,0,01-Oct-1996,5,0,0,0
A,211,AB05CD1660,05CD,1 (LAKE),HAUNTED LAKE (NEAR ALIX) COMPOSITE,,52.40444,-113.15917,0 (WATER),22,24-Jun-1996,0,0,0,17,0,5,15-Sep-2017,12,0,12,0
A,211,AB05CD1670,05CD,1 (LAKE),HAUNTED LAKE (NEAR ALIX) PROFILE AT CENTRE,,52.40444,-113.15917,97 (INVERTEBRATES),3,31-Jul-2017,0,0,0,0,0,3,15-Sep-2017,,,,
A,211,AB05CD1670,05CD,1 (LAKE),HAUNTED LAKE (NEAR ALIX) PROFILE AT CENTRE,,52.40444,-113.15917,0 (WATER),77,24-Jun-1996,0,0,0,42,0,35,15-Sep-2017,59,1,0,0
A,211,AB05CD1675,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) (NO DESCRIP),THIRD PARTY SAMPLED,52.53028,-112.82583,0 (WATER),1,02-Nov-1977,0,1,0,0,0,0,02-Nov-1977,1,0,0,0
A,211,AB05CD1680,05CD,1 (LAKE),BUFFALO LAKE (NEAR BASHAW) (NO DESCRIP),THIRD PARTY SAMPLED,52.53028,-112.82583,0 (WATER),1,02-Nov-1977,0,1,0,0,0,0,02-Nov-1977,1,0,0,0
A,211,AB05CD1810,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP04  GOWN #508 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52278,-112.83306,7 (GROUNDWATER),5,27-Apr-1998,0,0,0,5,0,0,15-Sep-1998,5,0,0,0
A,211,AB05CD1810,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP04  GOWN #508 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52278,-112.83306,0 (WATER),17,05-May-1999,0,0,0,5,12,0,11-Sep-2002,17,0,0,0
A,211,AB05CD1820,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP10  GOWN #515 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52333,-112.82917,7 (GROUNDWATER),5,27-Apr-1998,0,0,0,5,0,0,15-Sep-1998,5,0,0,0
A,211,AB05CD1820,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP10  GOWN #515 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52333,-112.82917,0 (WATER),16,05-May-1999,0,0,0,5,11,0,11-Sep-2002,16,0,0,0
A,211,AB05CD1830,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP06A  GOWN #511 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52333,-112.82444,7 (GROUNDWATER),5,28-Apr-1998,0,0,0,5,0,0,15-Sep-1998,5,0,0,0
A,211,AB05CD1830,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP06A  GOWN #511 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52333,-112.82444,0 (WATER),8,05-May-1999,0,0,0,5,3,0,11-Sep-2002,8,0,0,0
A,211,AB05CD1840,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP06  GOWN #510 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,This well is 1.5 meters east of 14_PP06A.,52.52333,-112.82444,7 (GROUNDWATER),5,28-Apr-1998,0,0,0,5,0,0,15-Sep-1998,5,0,0,0
A,211,AB05CD1840,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP06  GOWN #510 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,This well is 1.5 meters east of 14_PP06A.,52.52333,-112.82444,0 (WATER),9,05-May-1999,0,0,0,5,4,0,11-Sep-2002,9,0,0,0
A,211,AB05CD1850,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP05  GOWN #509 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52306,-112.82778,7 (GROUNDWATER),5,28-Apr-1998,0,0,0,5,0,0,15-Sep-1998,5,0,0,0
A,211,AB05CD1850,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP05  GOWN #509 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52306,-112.82778,0 (WATER),18,05-May-1999,0,0,0,5,13,0,11-Sep-2002,18,0,0,0
A,211,AB05CD1860,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP13  GOWN #519 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52222,-112.83389,7 (GROUNDWATER),5,28-Apr-1998,0,0,0,5,0,0,15-Sep-1998,5,0,0,0
A,211,AB05CD1860,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP13  GOWN #519 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52222,-112.83389,0 (WATER),12,05-May-1999,0,0,0,5,7,0,15-Aug-2001,12,0,0,0
A,211,AB05CD1870,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP11  GOWN #516 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52389,-112.82833,7 (GROUNDWATER),1,28-Apr-1998,0,0,0,1,0,0,28-Apr-1998,1,0,0,0
A,211,AB05CD1880,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP11A  GOWN #517 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,This well is 20 cm. from 14_PP11.,52.52389,-112.82833,7 (GROUNDWATER),3,28-Apr-1998,0,0,0,3,0,0,11-Aug-1998,3,0,0,0
A,211,AB05CD1880,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP11A  GOWN #517 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,This well is 20 cm. from 14_PP11.,52.52389,-112.82833,0 (WATER),10,05-May-1999,0,0,0,5,5,0,11-Sep-2002,10,0,0,0
A,211,AB05CD1890,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP01  GOWN #507 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52500,-112.82556,7 (GROUNDWATER),6,28-Apr-1998,0,0,0,5,1,0,31-May-2000,6,0,0,0
A,211,AB05CD1890,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP01  GOWN #507 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52500,-112.82556,0 (WATER),22,05-May-1999,0,0,0,5,17,0,11-Sep-2002,22,0,0,0
A,211,AB05CD1900,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP07  GOWN #512 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52333,-112.83000,7 (GROUNDWATER),4,28-Apr-1998,0,0,0,4,0,0,12-Aug-1998,4,0,0,0
A,211,AB05CD1900,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_PP07  GOWN #512 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52333,-112.83000,0 (WATER),15,04-May-1999,0,0,0,5,10,0,11-Sep-2002,15,0,0,0
A,211,AB05CD1910,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_2850E  GOWN #506 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52417,-112.82667,7 (GROUNDWATER),5,28-Apr-1998,0,0,0,5,0,0,17-Sep-1998,5,0,0,0
A,211,AB05CD1910,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 14_2850E  GOWN #506 WELL LOCATED AT PELICAN POINT ON BUFFALO LAKE,,52.52417,-112.82667,0 (WATER),18,05-May-1999,0,0,0,5,13,0,11-Sep-2002,18,0,0,0
A,211,AB05CD1920,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 31_RS07  GOWN #551 WELL LOCATED AT ROCHON SANDS ON BUFFALO LAKE,,52.45444,-112.87556,7 (GROUNDWATER),5,30-Apr-1998,0,0,0,5,0,0,15-Sep-1998,5,0,0,0
A,211,AB05CD1930,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 31_RS08  GOWN #552 WELL LOCATED AT ROCHON SANDS ON BUFFALO LAKE,,52.45583,-112.87278,7 (GROUNDWATER),5,30-Apr-1998,0,0,0,5,0,0,15-Sep-1998,5,0,0,0
A,211,AB05CD1930,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 31_RS08  GOWN #552 WELL LOCATED AT ROCHON SANDS ON BUFFALO LAKE,,52.45583,-112.87278,0 (WATER),19,06-May-1999,0,0,0,5,14,0,12-Sep-2002,19,0,0,0
A,211,AB05CD1940,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 31_RS15  GOWN #559 WELL LOCATED AT ROCHON SANDS ON BUFFALO LAKE,,52.45556,-112.88028,7 (GROUNDWATER),2,30-Apr-1998,0,0,0,2,0,0,28-May-1998,2,0,0,0
A,211,AB05CD1940,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 31_RS15  GOWN #559 WELL LOCATED AT ROCHON SANDS ON BUFFALO LAKE,,52.45556,-112.88028,0 (WATER),18,06-May-1999,0,0,0,5,13,0,12-Sep-2002,18,0,0,0
A,211,AB05CD1950,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 31_RS05  GOWN #548 WELL LOCATED AT ROCHON SANDS ON BUFFALO LAKE,,52.46167,-112.88222,7 (GROUNDWATER),5,29-Apr-1998,0,0,0,5,0,0,16-Sep-1998,5,0,0,0
A,211,AB05CD1950,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 31_RS05  GOWN #548 WELL LOCATED AT ROCHON SANDS ON BUFFALO LAKE,,52.46167,-112.88222,0 (WATER),21,06-May-1999,0,0,0,5,16,0,12-Sep-2002,21,0,0,0
A,211,AB05CD1960,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 31_RS04  GOWN #549 WELL LOCATED AT ROCHON SANDS ON BUFFALO LAKE,,52.46056,-112.88194,7 (GROUNDWATER),5,29-Apr-1998,0,0,0,5,0,0,16-Sep-1998,5,0,0,0
A,211,AB05CD1960,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 31_RS04  GOWN #549 WELL LOCATED AT ROCHON SANDS ON BUFFALO LAKE,,52.46056,-112.88194,0 (WATER),19,06-May-1999,0,0,0,5,14,0,12-Sep-2002,19,0,0,0
A,211,AB05CD1970,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 31_RS01A  GOWN #547 WELL LOCATED AT ROCHON SANDS ON BUFFALO LAKE,,52.45611,-112.87944,7 (GROUNDWATER),5,29-Apr-1998,0,0,0,5,0,0,16-Sep-1998,5,0,0,0
A,211,AB05CD1970,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 31_RS01A  GOWN #547 WELL LOCATED AT ROCHON SANDS ON BUFFALO LAKE,,52.45611,-112.87944,0 (WATER),8,06-May-1999,0,0,0,5,3,0,12-Sep-2002,8,0,0,0
A,211,AB05CD1980,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 31_RS14  GOWN #558 WELL LOCATED AT ROCHON SANDS ON BUFFALO LAKE,,52.45556,-112.88167,7 (GROUNDWATER),2,29-Apr-1998,0,0,0,2,0,0,16-Jul-1998,2,0,0,0
A,211,AB05CD1990,05CD,10 (GROUND WATER),GW - BUFFALO LAKE 31_RS13  GOWN #557 WELL LOCATED AT ROCHON SANDS ON BUFFALO LAKE,,52.45417,-112.87722,7 (GROUNDWATER),5,29-Apr-1998,0,0,0,5,0,0,16-Sep-1998,5,0,0,0
